,abstract,Tags
1051,soil moisture temperature data collected five different depth october 2017 september 2020 a crop rotated field .,"agricultural biological engineering , agriculture , environment , hydrology , indiana , soil moisture , soil temperature , time series climate data"
1052,"highway data collected mobile lidar , including point cloud , image , trajectory .","civil engineering , laser radar , lidar , mobile mapping system , road , surface morphology , three-dimensional display , transportation infrastructure system"
1053,"highway data collected mobile lidar , including point cloud , image , trajectory . point cloud a subset original point cloud , contains road surface along the driving lane .","civil engineering , lidar , mobile mapping system , road , surface morphology , three-dimensional display , transportation infrastructure system"
1054,finding this work identify facilitator barrier sustained implementation exoskeleton surgical team .,"ergonomics , industrial engineering , surgery , usability testing"
1055,"publication “ htp-soy ” contains 1,728 aerial image soybean plot the field each image categorized based spatial , temporal , genetic variation . data made available encourage development htp application .","agricultural biological engineering , computer vision , high-throughput phenotyping , image dataset , indiana , plant breeding , remote sensing , soybean , unmanned aerial system"
1056,data associated the publication influence elevated smoke layer stratocumulus cloud the se atlantic the nasa goddard earth observing system ( geos ) model '' '',"aerosol , atlantic ocean , climate , cloud , earth atmospheric science , gcm , nasa"
1057,"data a pulsatile volumetric particle velocimetry study using two patient-specific cerebral aneurysm model , processed using shake box ( stb ) . associated vivo mri cfd datasets also provided .","biomedical engineering , cerebral aneurysm , cfd , experimental test , fluid mechanic , matlab , mri , piv , shake box"
1058,"tweet id gathered real-time the impact hurricane dorian . august 30th , 2019 september 16th , 2019 .","disaster , hurricane , industrial engineering , resilience , social medium , social medium analysis , social sensing , tweet , twitter , weather"
1059,aerosol climatology data associated the publication & quot ; influence elevated smoke layer stratocumulus cloud the se atlantic the nasa goddard earth observing system ( geos ) model & quot ;,"aerosol , atlantic ocean , climate , cloud , earth atmospheric science , gcm , nasa"
1060,data associated the publication & quot ; influence elevated smoke layer stratocumulus cloud the se atlantic the nasa goddard earth observing system ( geos ) model & quot ;,"aerosol , atlantic ocean , climate , cloud , earth atmospheric science , gcm , nasa"
1061,"is collection four datasets content information collected the 1st , 5th , 12th , 16th edition helen gardner 's canonical art textbook gardner 's art the age .","art design , art history , digital humanity , history , library science , painting"
1062,study bring legacy soil data the busia area kenya ‘ back to life ’ using digital soil mapping technique .,"agronomy , busia area , digital soil mapping , disaggregation , kenya , legacy soil data"
1063,arctic ecosystem very sensitive global climate change . study provides modeling framework adequately quantify arctic land ecosystem carbon budget considering the lateral transport carbon affected permafrost ...,"alaska , arctic region , biogeochemistry , c , carbon cycle , climate change , earth atmospheric science , eco3d , ecosystem , hydrology , lsm , permafrost , tem"
1064,3-d model a beam clamp the osha virtual reality simulation fall safety training .,"3d model , construction management technology , construction site , osha , safety , safety management , safety training , virtual reality , vr"
1065,3-d model a construction safety cone the osha virtual reality simulation fall safety training .,"3d model , construction management technology , construction site , osha , safety , safety management , safety training , virtual reality , vr"
1066,3-d model a step ladder the osha virtual reality simulation fall safety training .,"3d model , construction management technology , construction site , osha , safety , safety management , safety training , virtual reality , vr"
1067,"data file the medium , war & amp ; conflict paper : bottom-line pressure make terrorism coverage negative ? evidence a twenty newspaper panel study .","content analysis , honor college , international relation , international relation analysis , international relation policymaking , medium , national security , national security analysis , national security policymaking , negative news , newspaper content , political analysis , political science , sentiment analysis , terrorism"
1068,"grain stover yield composition determined maize grown soil previously fertilized annually 8 year potassium ( k , 0 400 kg k/ha ) phosphorus ( p , 0 75 kg p/ha ) resulting large difference soil test p k .","agronomy , biomass , corn , grain yield , indiana , maize , phosphorus fertilizer , plant nutrition , potassium fertilizer , seed composition , soil fertility , stover composition"
1069,maize grown 2006 plot differing soil test p k. yield plant composition determined .,"agronomy , corn , grain yield , indiana , maize , phosphorus fertilizer , plant nutrition , potassium fertilizer , soil fertility , stover composition"
1070,project provides data locating position the zfbs zfbs-morph overlap the build bostau8 the cow genome .,"chemistry , code dna , cpg-rich motif , dmrs , gene regulation , genomic imprinting , germline dmrs , icr , imprinting control region , kmt2a , mll , mll1 , mll1 binding site , mll1 morpheme , zfp57"
1071,publication provides file ( wig.gz format ) displaying density zfbs-morph overlap the build bostau8 the cow genome .,"chemistry , code dna , dmrs , gene regulation , genomic imprinting , germline dmrs , icrs , imprinting control region , kmt2a , mll1 binding site , mll1 morpheme , zfp57"
1072,"raw simulated data , statistical analysis result the paper & quot ; applying design experiment evaluate economic feasibility rare-earth element recovery & quot ; submitted 27th cirp life cycle engineering conference .","critical material institute ( cmi ) , design experiment ( doe ) , industrial engineering , rare-earth element ( ree ) , techno-economic assessment ( tea )"
1073,raptor habitat selection cover-cropped agroecosystems west-central indiana the influence definition availability habitat model .,"american kestrel , buteo jamaicensis , cover crop , falco sparverius , forestry natural resource , indiana , red-tailed hawk , resource selection function , row-crop agroecosystems , rstudio , use-availability"
1074,private international cartel ( pic ) data set comprises largest collection legal-economic information contemporary price-fixing cartel . subset cover global cartel the food agriculture industry 1990 ...,"agricultural economics , antitrust , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price effect , price fixing , recidivism , trade regulation"
1075,private international cartel ( pic ) data set a repository legal-economic information contemporary price-fixing cartel . subset cover cartel food agriculture industry detected the ec .,"agricultural economics , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price effect , price fixing , recidivism , trade regulation"
1076,private international cartel ( pic ) data set comprises largest collection legal-economic information contemporary price-fixing cartel . subset cover global cartel the food agriculture industry 1990-2012 .,"agricultural economics , antitrust , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price effect , price fixing , recidivism , trade regulation"
1077,private international cartel ( pic ) dataset comprises largest collection legal-economic information contemporary price-fixing cartel . subset cover global cartel outside the food agriculture industry 1990 ...,"agricultural economics , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price effect , price fixing , recidivism , trade regulation"
1078,private international cartel ( pic ) data set a repository legal-economic information contemporary price-fixing cartel . subset cover cartel outside the food agriculture industry detected the ec .,"agricultural economics , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price effect , price fixing , recidivism , trade regulation"
1079,private international cartel ( pic ) collection legal-economic information contemporary price-fixing cartel . subset cover non-global cartel food agriculture industry detected jurisdiction than the ec .,"agricultural economics , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price effect , price fixing , recidivism , trade regulation"
1080,"source code an ann model , site level data , input data , output data visualization result , are presented the manuscript & quot ; inventorying global wetland methane emission based in situ data an artificial neural network ...","artificial neural network ( ann ) , atmospheric chemistry modeling , biogeochemistry , earth atmospheric science , interactive data language ( idl ) , machine learning , matlab , methane dynamic model ( mdm ) , methane emission"
1081,"collected 16 meta-analyses published prior april 2019 examined soil response manipulated precipitation change . is data these meta-analyses , including effect size , confidence interval , sample size 42 soil ...","carbon cycle , climate change , forestry natural resource , meta-analysis , nitrogen , phosphorus cycle , precipitation change , soil ecology , soil emission"
1082,24 h rest-activity saliva cortisol rhythm primiparous woman pregnancy postpartum,"actigraphy , animal science , circadian , cortisol , gestation , primiparous , rest-activity"
1083,recorded soil greenhouse gas emission soybean growth a field experiment precipitation intensity manipulated biochar added the growing season 2017 .,"biochar , forestry natural resource , greenhouse gas emission , precipitation manipulation , soil emission , soybean"
1084,"arequipa climate map – yearly , monthly daily ( acm-ymd ) , contains 30 year ( 1988-2017 ) annual , monthly daily gridded climate map based daily precipitation , maximum minimum air temperature the arequipa department peru .","agricultural biological engineering , arequipa , arequipa nexus institute , climate dynamic , climate variability , climatology , geospatial , modeling , peru , precipitation , regression kriging , spatial analysis , spatial modeling , temperature"
1085,"arequipa climate map – yearly , monthly daily ( acm-ymd ) , contains 30 year ( 1988-2017 ) annual , monthly daily gridded climate map based daily precipitation , maximum minimum air temperature the arequipa department peru .","agricultural biological engineering , arequipa , arequipa nexus institute , climate dynamic , climate variability , climatology , geospatial , map , mesoscale meteorology , modeling , peru , precipitation , spatial analysis , temperature"
1086,data correspond a paper entitled & quot ; perfluoroalkyl substance increase susceptibility northern leopard frog tadpole trematode infection & quot ; brown et al . published environmental toxicology & amp ; chemistry .,"amphibian , contaminant emerging concern , disease ecology , forestry natural resource , parasite , perfluoroalkyl substance , wetland"
1087,data correspond a paper entitled & quot ; chronic pfas-exposure environmentally relevant condition delay development northern leopard frog ( rana pipiens ) larva & quot ; flynn et al . published environmental toxicology & amp ; ...,"amphibian , aquatic toxicology , bioaccumulation , forestry natural resource , multiple exposure route , pfoa , pfos"
1088,method produce depth specific tem situ push pull tensile bar target depth specific roi,"ebsd , fib , ion irradiated , mechanical , mechanical test , nuclear engineering , sem , tem , tem situ , tem situ mechanical , tensile"
1089,animation the establishment different geometric spacecraft formation using control algorithm based artificial potential function relative orbital element methodology .,"aeronautics astronautics , aerospace , artificial potential function , relative orbital element , spacecraft control , spacecraft formation"
1090,analysis spread emerald ash borer the contiguous usa .,"agrilus , forestry natural resource , fraxinus , insect , non-native , planipennis , spread"
1091,"publication includes model output a lake biogeochemistry model albm , data analysis code were used paper 'rising methane emission boreal lake due increasing ice-free day ' guo et al . environmental research ...","boreal lake , climate change , eaps , methane emission"
1092,"archived copy the alfalfa variety performance database originally compiled 2000 daniel w. wiersma wayne g. hartman . contains data yield , quality , plant stand over 2900 variety 700+ experiment conducted ...","agriculture , agronomy , alfalfa , alfalfa_db , biotic stress , crop yield , forage quality , genotype x environment , insect resistance , lucerne , medicago , pathogen resistance , performance , persistence , winter hardiness , yield improvement"
1093,"spotted knapwed non-native specie ha colonized grand sable dune . survey year ( 2003-2018 ) , ha become a dominant , important specie area uninvaded , may facilitating stabilization converging community .","biology , centaurea stoebe , ecology , great lake , invasive specie , plant survey , sand dune , succession"
1094,data correspond a paper entitled & quot ; sublethal effect dermal exposure poly- perfluoroalkyl substance post-metamorphic amphibian & quot ; abercrombie et al . published environmental toxicology & amp ; chemistry,"anuran , bioaccumulation , body burden , forestry natural resource , growth , pfas , salamander"
1095,"event-based precipitation sample collected west lafayette , indiana a simple rain gauge . precipitation analyzed hydrogen oxygen stable isotope ratio prof. lisa welp ’ lab purdue university the eaps department .","eaps , precipitation , precipitation isotope , stable isotope , water isotope"
1096,"crop insurance 2018 farmer survey intended understand midwest corn producer ’ perspective behavior regarding crop insurance conservation practice . producer across indiana , illinois , iowa surveyed .","conservation adoption , cover crop , crop insurance , forestry natural resource , illinois , indiana , iowa , midwest , risk-management"
1097,set matlab script related gauss quadrature the christoffel function jacobi weight function,"computer science , jacobi polynomial , jacobi weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1098,set matlab script related gauss quadrature christoffel function the coerror weight function,"computer science , mathematics , orthogonal polynomial , walter gautschi archive , weight function"
1099,set matlab script related gauss quadrature christoffel function generalized laguerre weight function,"computer science , gaussian quadrature , laguerre weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1100,set matlab script related gauss quadrature christoffel function generalized hermite weight function,"christoffel function , computer science , gaussian quadrature , hermite weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1101,set matlab script related gauss quadrature christoffel function meixner–pollaczek weight function,"christoffel function , computer science , gaussian quadrature , mathematics , meixner-pollaczek polynomial , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1102,set matlab script related gauss quadrature christoffel function the abel–dahlquist weight function,"abel-dahlquist weight function , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1103,set matlab script related gauss quadrature christoffel function the lindelöf–dahlquist weight function,"christoffel function , computer science , gaussian quadrature , lindeloef-dahlquist weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1104,dataset contains table prepared the 2019 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
1105,set matlab script related gauss quadrature christoffel function the logistic weight function,"christoffel function , computer science , gaussian quadrature , logistic weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1106,set matlab script related gauss quadrature christoffel function stieltjes–wigert weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , stieltjes–wigert weight function , walter gautschi archive"
1107,set matlab script related gauss quadrature christoffel function generalized gegenbauer weight function,"christoffel function , computer science , gaussian quadrature , gegenbauer weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1108,set matlab script related gauss quadrature christoffel function the associated legendre weight function,"associated legendre weight function , christoffel function , computer science , gaussian quadrature , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1109,"globally , numerous amphibian specie declined due introduction the chytrid fungus batrachochytrium dendrobatidis ( bd ) . central america , the current prevalence infection intensity suggest bd infection endemic ...","batrachochytrium dendrobatidis , biological science , chytridiomycosis , disease , habitat suitability , histology , host , qpcr"
1110,"database represents 62 field experiment ass impact organic amendment soil carbon fraction . data include set moderator , a climate , edaphic factor , farm mangement detail , the soil c response ...","agriculture , carbon , conventional farming , crop yield , eaps , nitrogen , organic farming , soil , soil texture"
1111,set matlab script related gauss quadrature christoffel function exponential integral weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1112,set matlab script related gauss quadrature christoffel function the airy weight function,"airy weight function , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1113,set matlab script related gauss quadrature christoffel function modified bessel weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , modified bessel function , orthogonal polynomial , walter gautschi archive , weight function"
1114,set matlab script related gauss quadrature christoffel function the reciprocal gamma weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1115,set matlab script related gauss quadrature christoffel function the reciprocal gamma weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1116,set matlab script related gauss quadrature christoffel function generalized jacobi weight function,"christoffel function , computer science , gaussian quadrature , jacobi weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1117,set matlab script related gauss quadrature christoffel function generalized jacobi weight function,"christoffel function , computer science , gaussian quadrature , jacobi weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1118,set matlab script related gauss quadrature christoffel function a gegenbauer weight function multiplied an exponential function,"christoffel function , computer science , gaussian quadrature , gegenbauer weigh function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1119,set matlab script related gauss quadrature christoffel function a gegenbauer weight function multiplied an exponential function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1120,set matlab script related gauss quadrature christoffel function algebraic weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1121,set matlab script related gauss quadrature christoffel function an elliptic chebyshev weight function,"chebyshev weight function , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1122,set matlab script related gauss quadrature christoffel function power-logarithmic weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1123,set matlab script related gauss quadrature christoffel function a logarithmic weight function a rational argument,"christoffel function , computer science , gaussian quadrature , logarithmic weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1124,set matlab script related gauss quadrature christoffel function a logarithmic weight function a quadratic argument,"christoffel function , computer science , gaussian quadrature , logarithmic weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1125,set matlab script related gauss quadrature christoffel function a logarithmic weight function a rational square-root argument,"christoffel function , computer science , gaussian quadrature , logarithmic weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1126,set matlab script related gauss quadrature christoffel function a binet-like weight function,"binet-like weight function , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1127,set matlab script related gauss quadrature christoffel function the binet weight function,"binet weight function , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive"
1128,set matlab script related gauss quadrature christoffel function the squared binet weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1129,set matlab script related gauss quadrature christoffel function generalized binet weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1130,set matlab script related gauss quadrature christoffel function the squared generalized binet weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1131,"operational limit urban air mobility explored via assessment various factor using resource , operation , policy , economics ( rope ) table methodology","advanced air mobility , aeronautics astronautics engineering , aerospace engineering , air transportation , system-of-systems , urban air mobility"
1132,set matlab script related gauss quadrature christoffel function the laguerre weight function multiplied a logarithmically singular function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1133,set matlab script related gauss quadrature christoffel function the jacobi weight function multiplied a logarithmic function,"christoffel function , computer science , gaussian quadrature , jacobi weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1134,set matlab script related gauss quadrature christoffel function weight function algebraic/logarithmic singularity,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , walter gautschi archive , weight function"
1135,"dataset includes isotopic data collected around mount hood national forest and glacier national park , bayesian monte-carlo end member mixing model result , well a table linking hydrological data the biological data .","alpine , eaps , end member mixing model , glacier , glacier national park , glacier , groundwater , hydrogeology , isotope hydrology , mbr , microbiology , mountain block recharge , mount hood national forest , spring"
1136,set matlab script related gauss quadrature christoffel function bose–einstein weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1137,set matlab script related gauss quadrature christoffel function fermi–dirac weight function,"christoffel function , computer science , fermi dirac weight function , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1138,set matlab script related gauss quadrature christoffel function freud weight function,"christoffel function , computer science , freud weight function , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , walter gautschi archive , weight function"
1139,tool developed analyze behavior speedcore wall cft column fire loading using the fiber-based section analysis .,"civil engineering , composite plate shear wall concrete filled , concrete-filled tube column , matlab software , octave software , speedcore , structural fire engineering , tool"
1140,tool developed analyze behavior speedcore wall cft column fire loading using the fiber-based section analysis .,"cft , civil engineering , composite plate shear wall concrete filled , concrete-filled tube column , c-psw/cf , speedcore , structural fire engineering"
1141,set matlab script related gauss quadrature christoffel function bimodal weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1142,set matlab script related gauss quadrature christoffel function the plana–dahlquist weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1143,set matlab script related gauss quadrature christoffel function radiative transfer weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1144,set matlab script related gauss quadrature christoffel function a hyperexponential weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1145,set matlab script related gauss quadrature christoffel function optical fiber weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1146,set matlab script related gauss quadrature christoffel function halfrange generalized hermite weight function,"christoffel function , computer science , gaussian quadrature , hermite weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1147,set matlab script related gauss quadrature christoffel function symmetric subrange generalized hermite weight function,"christoffel function , computer science , gaussian quadrature , hermite weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1148,set matlab script related gauss quadrature christoffel function lower subrange generalized hermite weight function,"christoffel function , computer science , gaussian quadrature , hermite weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1149,set matlab script related gauss quadrature christoffel function upper subrange generalized hermite weight function,"christoffel function , computer science , gaussian quadrature , hermite weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1150,set matlab script related gauss quadrature christoffel function a lower subrange exponential integral weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1151,set matlab script related gauss quadrature christoffel function halfrange freud weight function,"christoffel function , computer science , freud weight function , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1152,set matlab script related gauss quadrature christoffel function the halfrange binet weight function,"binet weight function , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1153,set matlab script related gauss quadrature christoffel function halfrange bimodal weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1154,set matlab script related gauss quadrature christoffel function halfrange bimodal-type weight function,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1155,"supplementary material the publication entitled “ simultaneous discovery candidate imprinted gene imprinting control region the mouse genome ” bina m. , wy p. biorxiv doi : http : //doi.org/10.1101/780551 ( 2019 ) .","chemistry , dmrs , gene regulation , genomic imprinting , germline dmrs , icrs , imprinting control region , mammalian genome , mouse genome , zfp57"
1156,set matlab script related gauss quadrature christoffel function a halfrange hyperexponential weight function,"christoffel function , computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1157,set matlab script related gauss quadrature christoffel function symmetric subrange jacobi weight function,"christoffel function , computer science , gaussian quadrature , jacobi weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1158,set matlab script related gauss quadrature christoffel function lower subrange jacobi weight function,"christoffel function , computer science , gaussian quadrature , jacobi weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1159,set matlab script related gauss quadrature christoffel function cardinal b-spline weight function,"b-spline , christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1160,series contains set matlab script related gauss quadrature christoffel function .,"christoffel function , computer science , gaussian quadrature , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
1161,dataset includes computed tomography ( ct ) scan the positive terminal assembly a commercial lithium-ion battery ( model : mti 18650 ) .,"battery safety , cid , engineering technology , li-ion battery , vent cap , venting"
1162,dataset includes computed tomography ( ct ) scan the positive terminal assembly a commercial lithium-ion battery ( model : lg inr18650 mj1 ) .,"battery safety , cid , engineering technology , li-ion battery , vent cap , venting"
1163,"supplementary material the publication entitled “ simultaneous discovery candidate imprinted gene imprinting control region the mouse genome ” bina m. , wy p. biorxiv doi : http : //doi.org/10.1101/780551 ( 2019 ) .","binding site , chemistry , dmrs , gene regulation , genomic imprinting , germline dmrs , icrs , imprinting control region , mammalian genome , mll1 morpheme , mouse genome , zfp57"
1164,"abundance larch casebearer ( larva , adult ) western larch oregon washington ( 1972-1995 ) along parasitism rate two imported biological control agent .","climate change , forest , forestry natural resource , insect , parasitoids"
1165,data characterizing number invasive plant forest inventory analysis ( usda forest service ) plot across eastern usa .,"forest inventory , forestry natural resource , invasive plant , road , transport corridor"
1166,"metric heat stress , water stress , compound extreme agriculture u county 1981-2015 .","agricultural economics , agriculture , climate impact , compound extreme , heat stress , water balance model , water stress"
1167,"stata code estimate model investigate impact compound extreme , water stress , heat stress crop yield . requires & quot ; soilmoisturedata.dta & quot ; .","agricultural economics , climate impact , compound extreme , corn , heat stress , water stress"
1168,"ssp biochemistry , high school participant conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease .","antifungal design , aspergillus flavus , biochemistry , cdc14 phosphatase , enzyme function , high school summer research , phytopathogenic fungi , plant pathogen , summer science program"
1169,"ssp biochemistry , high school participant conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design , biochemistry , cdc14 phosphatase , enzyme function , high school summer research , phytopathogenic fungi , plant pathogen , summer science program"
1170,compiled dataset the metadata alfalfa variety experimental line the alfalfa variety performance database 1986 1999 .,"agriculture , agronomy , alfalfa , aphid resistance , disease , fall dormancy , flower color , grazing tolerance , insect resistance , leafhopper resistance , lucerne , medicago , nematode resistance , parentage , plant pathology , root rot , winter survival , yield improvement"
1171,dataset contains data used analyze genetic environmental effect alfalfa forage quality corresponding forage yield . data compiled variety test conducted university researcher the u canada 1986 ...,"acid detergent fiber , adf , agronomy , alfalfa , alfalfa_db , crude protein , digestibility , forage quality , genetic variation , lucerne , medicago , ndf , neutral detergent fiber , nutritive value , variety , yield component"
1172,dataset contains data used analyze genetic environmental effect alfalfa stand persistence . data compiled alfalfa variety test conducted university researcher the u canada 1986 1999 .,"agronomy , alfalfa , alfalfa_db , genetic improvement , genetic variation , genotype x environment , lucerne , medicago , plant persistence , stand persistence , stress tolerance , variety testing , winter hardiness"
1173,dataset contains data used analyze genetic environmental effect alfalfa yield agronomic performance . data compiled alfalfa variety test conducted university researcher the u canada 1986 1999 .,"agriculture , agronomy , alfalfa , alfalfa_db , forage yield , genetic improvement , genotype x environment , germplasm , lucerne , medicago , variety , variety testing , yield improvement"
1174,locating regulatory dna element the dog genome .,"canine , chemistry , code dog dna , cpg-rich motif , dmrs , dog genomics , gene regulation , genomic imprinting , germline dmrs , icrs , kmt2a , mll1 binding site , mll1 morpheme , zfp57"
1175,publication provides file ( wig.gz format ) examining density zfbs-morph overlap the ucsc genome browser .,"chemistry , code dna , dmrs , gene regulation , genomic imprinting , germline dmrs , icrs , imprinting control region , kmt2a , mll1 binding site , mll1 morpheme , zfp57"
1176,data water entry hydrophobic sphere experiment used reveal the criterion the occurrence surface seal .,"experimental test , fluid mechanic , image processing , matlab , mechanical engineering , physic"
1177,propose model describe effect density/refractive index gradient reducing measurement precision background-oriented schlieren ( bos ) experiment deriving cramer–rao lower bound ( crlb ) the 2d centroid estimation ...,"aeronautics astronautics , background oriented schlieren , cramer-rao lower bound , uncertainty quantification"
1178,belief removing confederate icon public space violates free expression right occasionally make way the national discourse . collected data ascertain make argument why .,"group , political science , public opinion , race , survey"
1179,dataset includes calibration sensitivity test result 58 lake globally using arctic lake biogeochemistry model ( albm ) code analysis .,"eaps , global lake thermal dynamic , lake model , sensitivity test"
